2026-03-15T11:58:04.3622784Z,/api/login,POST,unknown,63ms
2026-03-15T11:58:04.4887678Z,/activityHub/negotiate,POST,1,52ms
2026-03-15T11:58:04.4947964Z,/api/item,GET,1,60ms
2026-03-15T11:58:06.7252931Z,/activityHub,GET,1,2233ms
2026-03-15T11:58:10.8955168Z,/api/login,POST,unknown,2ms
2026-03-15T11:58:10.9232867Z,/activityHub/negotiate,POST,5,0ms
2026-03-15T11:58:10.9242502Z,/api/item,GET,5,1ms
2026-03-15T11:58:21.5237789Z,/api/item/13,DELETE,5,11ms
2026-03-15T11:58:21.5343850Z,/api/item,GET,5,9ms
2026-03-15T11:58:21.5368655Z,/api/item,GET,5,0ms
2026-03-15T11:58:27.7792309Z,/activityHub,GET,5,16847ms
2026-03-15T12:02:32.1575614Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:43.1372759Z,/saleds/14,DELETE,5,0ms
2026-03-15T12:02:43.1411533Z,/saleds,GET,5,0ms
2026-03-15T12:02:48.7499626Z,/saleds/14,DELETE,5,0ms
2026-03-15T12:02:48.7547017Z,/saleds,GET,5,0ms
2026-03-15T12:02:54.2563244Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:54.2636902Z,/api/item,GET,5,1ms
2026-03-15T12:02:54.2639348Z,/activityHub/negotiate,POST,5,0ms
2026-03-15T12:02:55.2873085Z,/activityHub,GET,5,1015ms
2026-03-15T12:02:55.3013791Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:55.3144411Z,/api/item,GET,5,1ms
2026-03-15T12:02:55.3143226Z,/activityHub/negotiate,POST,5,0ms
2026-03-15T12:02:55.5156256Z,/activityHub,GET,5,186ms
2026-03-15T12:02:55.5291695Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:55.5433711Z,/api/item,GET,5,2ms
2026-03-15T12:02:55.5436819Z,/activityHub/negotiate,POST,5,1ms
2026-03-15T12:02:56.2251867Z,/activityHub,GET,5,668ms
2026-03-15T12:02:56.2388548Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:56.2555347Z,/activityHub/negotiate,POST,5,1ms
2026-03-15T12:02:56.2582786Z,/api/item,GET,5,3ms
2026-03-15T12:02:56.4413957Z,/activityHub,GET,5,177ms
2026-03-15T12:02:56.4577582Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:02:56.4783482Z,/api/item,GET,5,4ms
2026-03-15T12:02:56.4792027Z,/activityHub/negotiate,POST,5,4ms
2026-03-15T12:03:01.8131713Z,/activityHub,GET,5,5328ms
2026-03-15T12:03:03.2835390Z,/api/login,POST,unknown,1ms
2026-03-15T12:03:03.3159615Z,/activityHub/negotiate,POST,5,0ms
2026-03-15T12:03:03.3168169Z,/api/item,GET,5,1ms
2026-03-15T12:03:08.7186875Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T12:03:10.4090190Z,/api/item/14,DELETE,5,3ms
2026-03-15T12:03:10.4234581Z,/api/item,GET,5,12ms
2026-03-15T12:03:10.4263231Z,/api/item,GET,5,0ms
2026-03-15T12:03:32.7464997Z,/api/item,GET,5,8ms
2026-03-15T12:03:32.7700366Z,/api/item,POST,5,81ms
2026-03-15T12:03:32.7743530Z,/api/item,GET,5,0ms
2026-03-15T12:08:01.7663047Z,/activityHub/negotiate,POST,4,111ms
2026-03-15T12:08:01.8484025Z,/api/item,GET,4,193ms
2026-03-15T12:08:03.0804076Z,/activityHub,GET,4,1310ms
2026-03-15T12:08:04.7315701Z,/users/login,POST,unknown,0ms
2026-03-15T12:08:06.0328528Z,/users/login,POST,unknown,0ms
2026-03-15T12:08:17.0834218Z,/activityHub/negotiate,POST,5,1ms
2026-03-15T12:08:17.0865855Z,/api/item,GET,5,4ms
2026-03-15T12:08:18.4877821Z,/activityHub,GET,5,1400ms
2026-03-15T12:08:20.2912670Z,/api/login,POST,unknown,41ms
2026-03-15T12:08:20.3204598Z,/activityHub/negotiate,POST,5,1ms
2026-03-15T12:08:20.3211701Z,/api/item,GET,5,1ms
2026-03-15T12:08:22.1715903Z,/activityHub,GET,5,1842ms
2026-03-15T12:08:27.1911116Z,/api/login,POST,unknown,2ms
2026-03-15T12:08:27.2196912Z,/activityHub/negotiate,POST,1,1ms
2026-03-15T12:08:27.2203989Z,/api/item,GET,1,1ms
2026-03-15T12:08:29.4848468Z,/activityHub,GET,1,2259ms
2026-03-15T12:13:47.5769071Z,/css/img/13.jpg,GET,unknown,22ms
2026-03-15T12:13:48.7196641Z,/favicon.ico,GET,unknown,1ms
2026-03-15T12:13:54.1934098Z,/api/login,POST,unknown,116ms
2026-03-15T12:13:54.2520222Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-15T12:13:54.3040821Z,/activityHub/negotiate,POST,1,73ms
2026-03-15T12:13:54.3147036Z,/api/item,GET,1,86ms
2026-03-15T12:13:57.7612159Z,/activityHub,GET,1,3453ms
2026-03-15T12:14:06.9703043Z,/api/login,POST,unknown,4ms
2026-03-15T12:14:06.9970276Z,/activityHub/negotiate,POST,5,0ms
2026-03-15T12:14:06.9982038Z,/api/item,GET,5,2ms
2026-03-15T12:14:27.4207277Z,/api/item,GET,5,8ms
2026-03-15T12:14:27.4399518Z,/api/item,POST,5,102ms
2026-03-15T12:14:27.4455156Z,/api/item,GET,5,3ms
2026-03-15T12:14:33.0247408Z,/api/item/17,DELETE,5,10ms
2026-03-15T12:14:33.0255499Z,/api/item,GET,5,1ms
2026-03-15T12:14:33.0287741Z,/api/item,GET,5,0ms
2026-03-15T12:14:35.5536667Z,/activityHub,GET,5,28552ms
2026-03-15T12:14:42.2853134Z,/api/login,POST,unknown,1ms
2026-03-15T12:14:42.3123756Z,/activityHub/negotiate,POST,1,0ms
2026-03-15T12:14:42.3129907Z,/api/item,GET,1,1ms
2026-03-15T12:14:48.7318531Z,/activityHub,GET,1,6413ms
2026-03-15T12:14:48.7401075Z,/api/user,GET,1,8ms
2026-03-15T12:14:59.4471903Z,/activityHub/negotiate,POST,1,0ms
2026-03-15T19:42:04.4941549Z,/css/img/13.jpg,GET,unknown,50ms
2026-03-15T19:42:04.4941480Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,50ms
2026-03-15T19:42:04.5149766Z,/favicon.ico,GET,unknown,2ms
2026-03-15T19:42:09.1937249Z,/api/login,POST,unknown,131ms
2026-03-15T19:42:09.2347947Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:09.2680118Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-15T19:42:09.3128708Z,/activityHub/negotiate,POST,1,68ms
2026-03-15T19:42:09.3213565Z,/api/item,GET,1,79ms
2026-03-15T19:42:17.0095319Z,/activityHub,GET,1,7692ms
2026-03-15T19:42:17.0108066Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:17.0184567Z,/activityHub/negotiate,POST,1,0ms
2026-03-15T19:42:17.0231544Z,/api/item,GET,1,8ms
2026-03-15T19:42:23.2717721Z,/activityHub,GET,1,6244ms
2026-03-15T19:42:23.2727993Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:23.2992418Z,/api/user,GET,1,13ms
2026-03-15T19:42:27.5395664Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:27.5553085Z,/api/item,GET,1,5ms
2026-03-15T19:42:32.6546622Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:32.6600782Z,/api/user,GET,1,4ms
2026-03-15T19:42:34.6429090Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:34.6469359Z,/api/item,GET,1,3ms
2026-03-15T19:42:36.0648693Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:36.0748348Z,/api/user,GET,1,3ms
2026-03-15T19:42:37.4366201Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:37.4444988Z,/api/item,GET,1,2ms
2026-03-15T19:42:45.9637296Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:42:45.9758590Z,/api/user,GET,1,4ms
2026-03-15T19:43:16.5768024Z,/api/user,POST,1,33ms
2026-03-15T19:43:16.5813836Z,/api/user,GET,1,1ms
2026-03-15T19:43:45.0597131Z,/favicon.ico,GET,unknown,0ms
2026-03-15T19:44:06.3233523Z,/css/img/13.jpg,GET,unknown,0ms
2026-03-15T19:44:13.8102555Z,/users/login,POST,unknown,0ms
2026-03-15T19:44:15.5877014Z,/users/login,POST,unknown,0ms
2026-03-15T19:44:16.2054378Z,/users/login,POST,unknown,0ms
2026-03-15T19:44:16.4349827Z,/users/login,POST,unknown,0ms
2026-03-15T19:44:18.7526630Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:44:25.8828890Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:44:32.1271421Z,/api/login,POST,unknown,1ms
2026-03-15T19:44:32.1758615Z,/api/item,GET,7,1ms
2026-03-15T19:44:32.1800878Z,/activityHub/negotiate,POST,7,1ms
2026-03-15T19:44:32.1860224Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:44:32.2042166Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-15T19:44:54.5369808Z,/api/item,POST,7,59ms
2026-03-15T19:44:54.5407778Z,/api/item,GET,7,4ms
2026-03-15T19:44:54.5593924Z,/api/item,GET,7,1ms
2026-03-15T19:45:05.8802122Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:05.8980332Z,/api/item,GET,1,5ms
2026-03-15T19:45:09.4947932Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:09.5076384Z,/api/user,GET,1,4ms
2026-03-15T19:45:15.4879092Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:15.5080358Z,/api/item,GET,1,7ms
2026-03-15T19:45:15.5135318Z,/activityHub/negotiate,POST,1,2ms
2026-03-15T19:45:18.7944840Z,/api/item,GET,1,0ms
2026-03-15T19:45:18.7948746Z,/api/item/17,DELETE,1,9ms
2026-03-15T19:45:18.7991664Z,/api/item,GET,1,1ms
2026-03-15T19:45:24.6002610Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,3ms
2026-03-15T19:45:24.6065901Z,/activityHub,GET,1,9080ms
2026-03-15T19:45:24.6078131Z,/api/user,GET,1,1ms
2026-03-15T19:45:25.2767710Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:25.2968116Z,/api/item,GET,1,8ms
2026-03-15T19:45:25.3031911Z,/activityHub/negotiate,POST,1,13ms
2026-03-15T19:45:26.0718400Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:26.0853330Z,/activityHub,GET,1,771ms
2026-03-15T19:45:26.0858031Z,/api/user,GET,1,4ms
2026-03-15T19:45:28.1055476Z,/.well-known/appspecific/com.chrome.devtools.json,GET,unknown,0ms
2026-03-15T19:45:28.1183050Z,/api/item,GET,1,5ms
2026-03-15T19:45:46.0185341Z,/api/item/17,PUT,7,35ms
2026-03-15T19:45:55.7526461Z,/api/item/17,DELETE,7,1ms
2026-03-15T19:45:55.7573038Z,/api/item,GET,7,1ms
2026-03-15T19:46:00.5521575Z,/activityHub,GET,7,88342ms
2026-03-15T20:04:54.9632038Z,/css/img/13.jpg,GET,unknown,27ms
2026-03-15T20:04:54.9846951Z,/favicon.ico,GET,unknown,1ms
2026-03-15T20:04:58.8042914Z,/api/login,POST,unknown,155ms
2026-03-15T20:04:58.8567141Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-15T20:04:58.9003840Z,/activityHub/negotiate,POST,1,64ms
2026-03-15T20:04:58.9180899Z,/api/item,GET,1,84ms
2026-03-15T20:05:07.4328235Z,/css/img/13.jpg,GET,unknown,0ms
2026-03-15T20:05:07.4770194Z,/favicon.ico,GET,unknown,0ms
2026-03-15T20:05:11.0347608Z,/api/login,POST,unknown,3ms
2026-03-15T20:05:11.0721250Z,/activityHub/negotiate,POST,4,0ms
2026-03-15T20:05:11.0722975Z,/api/item,GET,4,3ms
2026-03-15T20:05:11.1072521Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-15T20:05:20.0135025Z,/api/item/8,DELETE,1,27ms
2026-03-15T20:05:20.0189311Z,/api/item,GET,4,5ms
2026-03-15T20:05:20.0189816Z,/api/item,GET,1,5ms
2026-03-15T20:05:20.0214953Z,/api/item,GET,1,1ms
2026-03-15T20:05:23.5614188Z,/api/item/9,DELETE,4,5ms
2026-03-15T20:05:23.5756049Z,/api/item,GET,4,13ms
2026-03-15T20:05:23.5757201Z,/api/item,GET,1,12ms
2026-03-15T20:05:23.5794796Z,/api/item,GET,4,2ms
2026-03-15T20:05:30.2425787Z,/activityHub,GET,1,31338ms
2026-03-15T20:05:31.5631882Z,/activityHub,GET,4,20460ms
2026-03-16T14:25:18.1834208Z,/css/img/13.jpg,GET,unknown,72ms
2026-03-16T14:25:18.2040059Z,/favicon.ico,GET,unknown,2ms
2026-03-16T14:25:30.8261094Z,/css/img/13.jpg,GET,unknown,5ms
2026-03-16T14:25:30.8984726Z,/favicon.ico,GET,unknown,0ms
2026-03-16T14:25:37.8892092Z,/api/login,POST,unknown,278ms
2026-03-16T14:25:37.9511934Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-16T14:25:38.0734266Z,/activityHub/negotiate,POST,5,138ms
2026-03-16T14:25:38.0919550Z,/api/item,GET,5,159ms
2026-03-16T14:25:39.7016438Z,/api/login,POST,unknown,7ms
2026-03-16T14:25:39.7480322Z,/activityHub/negotiate,POST,1,1ms
2026-03-16T14:25:39.7483123Z,/api/item,GET,1,4ms
2026-03-16T14:25:39.7764027Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-16T14:26:43.3844730Z,/api/user,GET,1,16ms
2026-03-16T14:26:43.4199572Z,/activityHub,GET,1,63640ms
2026-03-16T14:26:46.4083783Z,/api/item,GET,1,7ms
2026-03-16T14:26:53.5231082Z,/api/user,GET,1,2ms
2026-03-16T14:27:22.1950877Z,/api/item,GET,5,2ms
2026-03-16T14:27:22.2304044Z,/api/item,POST,5,153ms
2026-03-16T14:27:22.2406666Z,/api/item,GET,5,1ms
2026-03-16T14:27:31.3815574Z,/api/item/17,DELETE,5,26ms
2026-03-16T14:27:31.3829555Z,/api/item,GET,5,3ms
2026-03-16T14:27:31.3914234Z,/api/item,GET,5,2ms
2026-03-16T14:27:37.6468099Z,/activityHub/negotiate,POST,1,3ms
2026-03-16T14:27:37.6588809Z,/api/item,GET,1,2ms
2026-03-16T14:27:48.5562133Z,/api/item,POST,5,29ms
2026-03-16T14:27:48.5820163Z,/api/item,GET,5,21ms
2026-03-16T14:27:48.5822209Z,/api/item,GET,1,22ms
2026-03-16T14:27:48.5865807Z,/api/item,GET,5,2ms
2026-03-16T14:28:48.6820638Z,/api/item,POST,5,22ms
2026-03-16T14:28:48.6969236Z,/api/item,GET,1,14ms
2026-03-16T14:28:48.6969957Z,/api/item,GET,5,11ms
2026-03-16T14:28:48.7027966Z,/api/item,GET,5,2ms
2026-03-16T14:28:57.7832475Z,/activityHub,GET,5,199706ms
2026-03-16T14:29:01.2909424Z,/api/user,GET,1,2ms
2026-03-16T14:29:01.3125536Z,/activityHub,GET,1,83656ms
2026-03-16T14:29:06.8641598Z,/api/login,POST,unknown,1ms
2026-03-16T14:29:06.9193088Z,/activityHub/negotiate,POST,4,0ms
2026-03-16T14:29:06.9200759Z,/api/item,GET,4,2ms
2026-03-16T14:29:17.9457204Z,/api/user/4,PUT,1,21ms
2026-03-16T14:29:17.9521103Z,/api/user,GET,1,1ms
2026-03-16T14:29:23.0844771Z,/activityHub,GET,4,16154ms
2026-03-16T14:29:23.0919629Z,/api/user,GET,4,2ms
2026-03-16T14:29:33.7484465Z,/api/user/7,DELETE,4,24ms
2026-03-16T14:29:33.7538142Z,/api/user,GET,4,1ms
2026-03-16T14:29:36.6740369Z,/activityHub/negotiate,POST,4,1ms
2026-03-16T14:29:37.5160232Z,/activityHub,GET,4,835ms
2026-03-16T14:29:39.2577718Z,/api/login,POST,unknown,2ms
2026-03-16T14:29:39.3088497Z,/api/item,GET,4,3ms
2026-03-16T14:29:39.3091847Z,/activityHub/negotiate,POST,4,1ms
2026-03-16T14:30:20.0279589Z,/api/item,POST,4,26ms
2026-03-16T14:30:20.0465832Z,/api/item,GET,4,14ms
2026-03-16T14:30:20.0500857Z,/api/item,GET,4,1ms
2026-03-16T14:30:26.5688270Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:30:26.5698884Z,/api/item,GET,1,2ms
2026-03-16T14:31:52.1118372Z,/api/item,POST,4,15ms
2026-03-16T14:31:52.1324025Z,/api/item,GET,4,16ms
2026-03-16T14:31:52.1325569Z,/api/item,GET,1,15ms
2026-03-16T14:31:52.1386725Z,/api/item,GET,4,4ms
2026-03-16T14:32:33.4759490Z,/api/item,POST,4,17ms
2026-03-16T14:32:33.4972465Z,/api/item,GET,1,8ms
2026-03-16T14:32:33.4972900Z,/api/item,GET,4,18ms
2026-03-16T14:32:33.4999709Z,/api/item,GET,4,1ms
2026-03-16T14:32:53.7097579Z,/api/user,GET,1,1ms
2026-03-16T14:32:53.7377110Z,/activityHub,GET,1,147140ms
2026-03-16T14:33:02.8801928Z,/api/user/6,DELETE,1,4ms
2026-03-16T14:33:02.9214764Z,/api/user,GET,1,34ms
2026-03-16T14:33:02.9214881Z,/api/item,GET,4,36ms
2026-03-16T14:33:16.9713444Z,/api/item,GET,1,1ms
2026-03-16T14:33:22.2358934Z,/api/item,GET,1,1ms
2026-03-16T14:33:27.9387903Z,/api/item,GET,1,2ms
2026-03-16T14:33:32.8429465Z,/api/item,GET,1,1ms
2026-03-16T14:33:38.0730494Z,/api/item,GET,1,1ms
2026-03-16T14:33:49.7342818Z,/api/item,GET,1,1ms
2026-03-16T14:33:56.1246412Z,/api/item,GET,1,1ms
2026-03-16T14:34:02.1812392Z,/activityHub,GET,4,262865ms
2026-03-16T14:34:06.9371712Z,/api/item,GET,1,1ms
2026-03-16T14:34:12.6369125Z,/api/login,POST,unknown,2ms
2026-03-16T14:34:12.6833456Z,/api/item,GET,5,2ms
2026-03-16T14:34:12.6841682Z,/activityHub/negotiate,POST,5,0ms
2026-03-16T14:34:25.5966625Z,/api/user,GET,1,1ms
2026-03-16T14:34:28.2655375Z,/api/item,GET,1,1ms
2026-03-16T14:34:30.6033508Z,/activityHub,GET,5,17914ms
2026-03-16T14:34:35.4095150Z,/api/login,POST,unknown,1ms
2026-03-16T14:34:35.4492494Z,/activityHub/negotiate,POST,4,0ms
2026-03-16T14:34:35.4501980Z,/api/item,GET,4,1ms
2026-03-16T14:34:41.1854084Z,/activityHub,GET,4,5728ms
2026-03-16T14:34:45.2339807Z,/api/login,POST,unknown,1ms
2026-03-16T14:34:45.2703210Z,/activityHub/negotiate,POST,4,0ms
2026-03-16T14:34:45.2717601Z,/api/item,GET,4,1ms
2026-03-16T14:34:49.5022194Z,/api/user,GET,1,1ms
2026-03-16T14:34:52.9701168Z,/api/item,GET,1,1ms
2026-03-16T14:34:55.9726602Z,/activityHub,GET,4,10693ms
2026-03-16T14:35:01.0364070Z,/api/login,POST,unknown,2ms
2026-03-16T14:35:01.0770187Z,/activityHub/negotiate,POST,5,0ms
2026-03-16T14:35:01.0776990Z,/api/item,GET,5,1ms
2026-03-16T14:35:41.8341305Z,/activityHub,GET,5,40750ms
2026-03-16T14:37:16.0397347Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:37:16.6155435Z,/activityHub,GET,1,541ms
2026-03-16T14:37:17.0184605Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:37:17.4744042Z,/activityHub,GET,1,428ms
2026-03-16T14:37:19.0065329Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:37:19.3662086Z,/activityHub,GET,1,327ms
2026-03-16T14:37:29.0086502Z,/css/img/13.jpg,GET,unknown,0ms
2026-03-16T14:45:23.4441066Z,/css/img/13.jpg,GET,unknown,0ms
2026-03-16T14:45:26.3737926Z,/api/login,POST,unknown,19ms
2026-03-16T14:45:26.4210989Z,/api/item,GET,1,1ms
2026-03-16T14:45:26.4222154Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:45:30.5159623Z,/activityHub,GET,1,4049ms
2026-03-16T14:45:36.8753824Z,/api/login,POST,unknown,3ms
2026-03-16T14:45:36.9107151Z,/activityHub/negotiate,POST,5,0ms
2026-03-16T14:45:36.9109886Z,/api/item,GET,5,1ms
2026-03-16T14:45:41.8801020Z,/activityHub,GET,5,4930ms
2026-03-16T14:45:47.9383935Z,/api/login,POST,unknown,1ms
2026-03-16T14:45:47.9740684Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:45:47.9756301Z,/api/item,GET,1,1ms
2026-03-16T14:45:51.2786541Z,/api/user,GET,1,1ms
2026-03-16T14:45:51.2972474Z,/activityHub,GET,1,3282ms
2026-03-16T14:45:53.5219564Z,/api/item,GET,1,1ms
2026-03-16T14:45:56.6640634Z,/api/item,GET,1,1ms
2026-03-16T14:46:00.5085959Z,/api/item,GET,1,1ms
2026-03-16T14:46:04.6540068Z,/api/item,GET,1,1ms
2026-03-16T14:46:09.4607417Z,/api/item,GET,1,1ms
2026-03-16T14:46:11.3814826Z,/api/item,GET,1,1ms
2026-03-16T14:46:14.1613462Z,/api/item,GET,1,1ms
2026-03-16T14:46:15.1445547Z,/api/item,GET,1,1ms
2026-03-16T14:46:15.3742313Z,/api/item,GET,1,1ms
2026-03-16T14:46:16.9347294Z,/api/item,GET,1,1ms
2026-03-16T14:46:17.1694917Z,/api/item,GET,1,1ms
2026-03-16T14:46:17.7014448Z,/api/item,GET,1,1ms
2026-03-16T14:46:17.8891389Z,/api/item,GET,1,1ms
2026-03-16T14:48:31.7902739Z,/api/user/5,DELETE,1,13ms
2026-03-16T14:48:31.8114796Z,/api/user,GET,1,17ms
2026-03-16T14:48:38.3696154Z,/api/user/4,DELETE,1,29ms
2026-03-16T14:48:38.3741820Z,/api/user,GET,1,0ms
2026-03-16T14:48:52.5408130Z,/api/user,POST,1,8ms
2026-03-16T14:48:52.5445565Z,/api/user,GET,1,1ms
2026-03-16T14:49:17.7165335Z,/api/item,GET,1,0ms
2026-03-16T14:49:17.7172335Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T14:49:32.9601462Z,/activityHub,GET,1,15209ms
2026-03-16T16:26:00.3817389Z,/css/img/13.jpg,GET,unknown,20ms
2026-03-16T16:26:01.4589442Z,/favicon.ico,GET,unknown,1ms
2026-03-16T16:26:04.3429635Z,/api/login,POST,unknown,127ms
2026-03-16T16:26:04.3942107Z,/path/to/favicon.ico,GET,unknown,0ms
2026-03-16T16:26:04.4333589Z,/activityHub/negotiate,POST,1,57ms
2026-03-16T16:26:04.4366485Z,/api/item,GET,1,61ms
2026-03-16T16:26:09.9140100Z,/activityHub,GET,1,5477ms
2026-03-16T16:26:09.9246953Z,/api/user,GET,1,10ms
2026-03-16T16:26:13.6034834Z,/api/item,GET,1,4ms
2026-03-16T16:26:16.5497330Z,/api/item,GET,1,1ms
2026-03-16T16:26:20.4870031Z,/api/item,GET,1,2ms
2026-03-16T16:26:29.3424613Z,/api/user/4,PUT,1,21ms
2026-03-16T16:26:29.3472325Z,/api/user,GET,1,1ms
2026-03-16T16:26:31.9927421Z,/activityHub/negotiate,POST,1,0ms
2026-03-16T16:26:34.5923978Z,/activityHub,GET,1,2594ms
2026-03-16T16:26:41.3237788Z,/api/login,POST,unknown,1ms
2026-03-16T16:26:41.3618309Z,/activityHub/negotiate,POST,4,0ms
2026-03-16T16:26:41.3624856Z,/api/item,GET,4,1ms
2026-03-16T16:26:43.2842882Z,/api/user,GET,4,1ms
2026-03-16T16:26:43.2857689Z,/activityHub,GET,4,1917ms
